"location","date","daily_average","total_air_travels","non_air_num","estimate"
"Kazakhstan",2020-01-29,0.000382458100768648,167200,0,63.9469944485179
"Kenya",2020-01-29,0.0020131069424804,167200,0,336.591480782723
"Korea (South)",2020-01-29,0.00359193801413363,167200,0,600.572035963143
"Kuwait",2020-01-29,0.00318061768392825,167200,0,531.799276752803
"Kyrgyzstan",2020-01-29,4.9938369071933e-05,167200,0,8.3496953088272
"Laos",2020-01-29,3.23525455546663e-05,167200,0,5.40934561674021
"Latvia",2020-01-29,0.00413186306899201,167200,0,690.847505135464
"Lebanon",2020-01-29,0.000772165319628383,167200,0,129.106041441866
"Lesotho",2020-01-29,5.63820295973437e-06,167200,0,0.942707534867587
"Liberia",2020-01-29,1.69146088792031e-05,167200,0,2.82812260460276
"Lithuania",2020-01-29,0.00618322924584203,167200,0,1033.83592990479
"Luxembourg",2020-01-29,0.00286863712015628,167200,0,479.63612649013
"Macao (SAR)",2020-01-29,6.17517467018526e-06,167200,0,1.03248920485498
"Macedonia",2020-01-29,0.000435484057175674,167200,0,72.8129343597727
"Madagascar",2020-01-29,1.54379366754632e-05,167200,0,2.58122301213745
"Malawi",2020-01-29,0.000133437470047047,167200,0,22.3107449918663
"Malaysia",2020-01-29,0.00310020617028823,167200,0,518.354471672192
"Maldives",2020-01-29,0.00164192524763122,167200,0,274.52990140394
"Mali",2020-01-29,3.98701495009788e-05,167200,0,6.66628899656366
"Malta",2020-01-29,0.00566236668670466,167200,0,946.747710017019
"Martinique",2020-01-29,3.08758733509263e-06,167200,0,0.516244602427488
"Mauritania",2020-01-29,3.43661894688571e-05,167200,0,5.74602687919291
"Mauritius",2020-01-29,0.00173508983939445,167200,0,290.107021146752
"Mayotte",2020-01-29,4.02728782838169e-07,167200,0,0.0673362524905419
"Mexico",2020-01-29,0.00446223491384692,167200,0,746.085677595205
"Moldova",2020-01-29,0.00144619905917187,167200,0,241.804482693537
"Mongolia",2020-01-29,2.71170713777701e-05,167200,0,4.53397433436316
"Montenegro",2020-01-29,0.000197605589445928,167200,0,33.0396545553592
"Morocco",2020-01-29,0.00695257546399054,167200,0,1162.47061757922
"Mozambique",2020-01-29,9.63864220259352e-05,167200,0,16.1158097627364
"Myanmar",2020-01-29,0.000250363059997729,167200,0,41.8607036316203
"Namibia",2020-01-29,9.93397664334151e-05,167200,0,16.609608947667
"Nepal",2020-01-29,0.00100937257272007,167200,0,168.767094158796
"Netherlands",2020-01-29,0.0402699249394095,167200,1570.9677419355,8304.09919180477
"New Caledonia",2020-01-29,5.35629281174765e-05,167200,0,8.95572158124207
"New Zealand",2020-01-29,0.00367516862925352,167200,0,614.488194811189
"Nicaragua",2020-01-29,2.93992011471864e-05,167200,0,4.91554643180957
"Niger",2020-01-29,2.30897835493884e-05,167200,0,3.86061180945774
"Nigeria",2020-01-29,0.00410689388445604,167200,0,686.67265748105
"North Mariana Isl",2020-01-29,0,167200,0,0
"Norway",2020-01-29,0.0131200982873019,167200,0,2193.68043363688
"Oman",2020-01-29,0.00100668771416781,167200,0,168.318185808858
"Pakistan",2020-01-29,0.0084841530251241,167200,0,1418.55038580075
"Palau",2020-01-29,9.39700493289062e-07,167200,0,0.157117922477931
"Panama",2020-01-29,0.000204720464609403,167200,0,34.2292616826922
"Papua New Guinea",2020-01-29,3.62455904554352e-06,167200,0,0.606026272414876
"Paraguay",2020-01-29,3.70510480211116e-05,167200,0,6.19493522912986
"Peru",2020-01-29,0.000479784223287872,167200,0,80.2199221337322
"Philippines",2020-01-29,0.00287736291045111,167200,0,481.095078627426
"Poland",2020-01-29,0.0434814184966886,167200,0,7270.09317264633
"Portugal",2020-01-29,0.024402276652658,167200,0,4080.06065632442
"Puerto Rico",2020-01-29,0.000288085322656904,167200,0,48.1678659482344
"Qatar",2020-01-29,0.00178999519678805,167200,0,299.287196902962
"Reunion",2020-01-29,1.0202462498567e-05,167200,0,1.7058517297604
"Romania",2020-01-29,0.0184449782539882,167200,0,3084.00036406683
"Russia",2020-01-29,0.00498873567594402,167200,0,834.11660501784
"Rwanda",2020-01-29,0.00017599247810028,167200,0,29.4259423383668
"Samoa",2020-01-29,1.20818634851451e-06,167200,0,0.202008757471626
"Sao Tome-Principe",2020-01-29,9.39700493289062e-06,167200,0,1.57117922477931
"Saudi Arabia",2020-01-29,0.00477918246594056,167200,0,799.079308305262
"Senegal",2020-01-29,0.000242174241413353,167200,0,40.4915331643126
"Serbia",2020-01-29,0.00130913703007928,167200,0,218.887711429256
"Seychelles",2020-01-29,0.000260162793713457,167200,0,43.49921910889
"Sierra Leone",2020-01-29,0.000308221761798812,167200,0,51.5346785727614
"Singapore",2020-01-29,0.00516150632378159,167200,0,863.003857336282
"Slovakia",2020-01-29,0.00335043498735834,167200,0,560.192729886314
"Slovenia",2020-01-29,0.000634432075897729,167200,0,106.0770430901
"Solomon Islands",2020-01-29,0,167200,0,0
"Somalia",2020-01-29,0.000266472211311255,167200,0,44.5541537312418
"South Africa",2020-01-29,0.00843904740144623,167200,0,1411.00872552181
"South Sudan",2020-01-29,1.97337103590703e-05,167200,0,3.29947637203655
"Spain",2020-01-29,0.130053474327785,167200,0,21744.9409076057
"Sri Lanka",2020-01-29,0.00231931506036502,167200,0,387.789478093031
"St Barthelemy",2020-01-29,1.61091513135268e-05,167200,0,2.69345009962168
"St Helena",2020-01-29,1.07394342090178e-06,167200,0,0.179563339974778
"St Kitts-Nevis",2020-01-29,0.000126054109028347,167200,0,21.0762470295396
"St Lucia",2020-01-29,0.00107770222287494,167200,0,180.19181166469
"St Maarten (Dutch Part)",2020-01-29,0.000111287386990947,167200,0,18.6072511048863
"St Vincent-Grenad",2020-01-29,0.000179214308362985,167200,0,29.9646323582911
"Sudan",2020-01-29,0.000425818566387558,167200,0,71.1968642999997
"Suriname",2020-01-29,1.00682195709542e-05,167200,0,1.68340631226354
"Svalbard",2020-01-29,1.58406654583013e-05,167200,0,2.64855926462798
"Swaziland",2020-01-29,1.47667220373995e-06,167200,0,0.24689959246532
"Sweden",2020-01-29,0.0106141855575552,167200,0,1774.69182522323
"Switzerland",2020-01-29,0.0442090151643496,167200,0,7391.74733547925
"Taiwan",2020-01-29,0.00147908857643698,167200,0,247.303609980263
"Tajikistan",2020-01-29,1.65118800963649e-05,167200,0,2.76078635211221
"Tanzania",2020-01-29,0.000496161860456625,167200,0,82.9582630683477
"Thailand",2020-01-29,0.0111167910785372,167200,0,1858.72746833142
"Togo",2020-01-29,2.06734108523594e-05,167200,0,3.45659429451449
"Tonga",2020-01-29,2.81910147986719e-06,167200,0,0.471353767433794
"Trinidad-Tobago",2020-01-29,0.000612818964552081,167200,0,102.463330873108
"Tunisia",2020-01-29,0.000804383622255437,167200,0,134.492941641109
"Turkey",2020-01-29,0.00981101012164826,167200,0,1640.40089233959
"Turkmenistan",2020-01-29,0.000215191412963195,167200,0,35.9800042474462
"Turks-Caicos",2020-01-29,7.02090511414542e-05,167200,0,11.7389533508511
"Uganda",2020-01-29,0.000661817633130725,167200,0,110.655908259457
"Ukraine",2020-01-29,0.00230870986908361,167200,0,386.01629011078
"United Arab Emirates",2020-01-29,0.0148208219372275,167200,0,2478.04142790444
"United States",2020-01-29,0.0658832070420618,167200,0,11015.6722174327
"Uruguay",2020-01-29,0.000147801463301608,167200,0,24.7124046640289
"Uzbekistan",2020-01-29,9.24933771251662e-05,167200,0,15.4648926553278
"Vanuatu",2020-01-29,1.20818634851451e-06,167200,0,0.202008757471626
"Venezuela",2020-01-29,4.52398666054877e-05,167200,0,7.56410569643754
"Viet Nam",2020-01-29,0.00184288691026746,167200,0,308.130691396719
"Virgin Islands (GB)",2020-01-29,6.60475203854598e-05,167200,0,11.0431454084489
"Virgin Islands (US)",2020-01-29,2.36267552598393e-05,167200,0,3.95039347944513
"Zambia",2020-01-29,0.000204988950464628,167200,0,34.2741525176858
"Zimbabwe",2020-01-29,0.000882244520270816,167200,0,147.51128378928
"French Guiana",2020-01-29,2.41637269702902e-06,167200,0,0.404017514943252
"Syria",2020-01-29,1.34242927612723e-07,167200,0,0.0224454174968473
"Timor-leste",2020-01-29,2.68485855225446e-07,167200,0,0.0448908349936946
"Afghanistan",2020-01-30,0.000343259165905733,209200,0,71.8098175074793
"Albania",2020-01-30,0.00160581390010339,209200,0,335.936267901629
"Algeria",2020-01-30,0.000930437731283784,209200,0,194.647573384568
"Angola",2020-01-30,0.000280836204565817,209200,0,58.7509339951689
"Antigua-Barbuda",2020-01-30,0.00104951120807627,209200,0,219.557744729556
"Argentina",2020-01-30,0.00146163699584733,209200,0,305.774459531261
"Armenia",2020-01-30,5.58450578868928e-05,209200,0,11.682786109938
"Aruba",2020-01-30,2.17473542732611e-05,209200,0,4.54954651396622
"Australia",2020-01-30,0.0139753599791225,209200,0,2923.64530763243
"Austria",2020-01-30,0.0148808285258704,209200,0,3113.06932761209
"Azerbaijan",2020-01-30,0.000384203258827614,209200,0,80.3753217467369
"Bahamas",2020-01-30,0.000290098966571095,209200,0,60.6887038066731
"Bahrain",2020-01-30,0.000722629679339289,209200,0,151.174128917779
"Bangladesh",2020-01-30,0.00231730141645083,209200,0,484.779456321514
"Barbados",2020-01-30,0.00578318532155611,209200,0,1209.84236926954
"Belarus",2020-01-30,0.000240160597499162,209200,0,50.2415969968247
"Belgium",2020-01-30,0.00514902173151361,209200,3854.3225806452,4931.49792687785
"Belize",2020-01-30,5.2354741768962e-05,209200,0,10.9526119780669
"Benin",2020-01-30,3.06073874957009e-05,209200,0,6.40306546410063
"Bermuda",2020-01-30,0.000395076935964244,209200,0,82.6500950037198
"Bolivia",2020-01-30,6.80611642996506e-05,209200,0,14.2383955714869
"Bonaire, Saint Eustatius and Saba",2020-01-30,6.57790345302343e-06,209200,0,1.3760974023725
"Bosnia-Herzegovina",2020-01-30,4.83274539405803e-05,209200,0,10.1101033643694
"Botswana",2020-01-30,0.000103635540117022,209200,0,21.680554992481
"Brazil",2020-01-30,0.00426167597999351,209200,0,891.542615014642
"Brunei Darussalam",2020-01-30,6.63160062406852e-05,209200,0,13.8733085055513
"Bulgaria",2020-01-30,0.0113054023918331,209200,0,2365.09018037148
"Burkina Faso",2020-01-30,2.38952411150647e-05,209200,0,4.99888444127154
"Burundi",2020-01-30,6.30941759779799e-06,209200,0,1.31993016145934
"Cambodia",2020-01-30,0.000395211178891857,209200,0,82.6781786241765
"Cameroon",2020-01-30,0.000138001729585879,209200,0,28.8699618293659
"Canada",2020-01-30,0.00870833871423735,209200,0,1821.78445901845
"Cape Verde",2020-01-30,0.00226293303076767,209200,0,473.405590036597
"Cayman Islands",2020-01-30,0.000183912810829431,209200,0,38.474560025517
"Central African Rep",2020-01-30,1.20818634851451e-06,209200,0,0.252752584109236
"Chad",2020-01-30,1.87940098657812e-05,209200,0,3.93170686392143
"Chile",2020-01-30,0.000919698297074766,209200,0,192.400883748041
"China",2020-01-30,0.0191392826756012,209200,0,4003.93793573577
"Colombia",2020-01-30,0.00130645217152702,209200,0,273.309794283453
"Comoros",2020-01-30,2.95334440747991e-06,209200,0,0.617839650044797
"Congo (Brazzaville)",2020-01-30,3.90646919353024e-05,209200,0,8.17233355286526
"Congo (Kinshasa)",2020-01-30,9.82658230125133e-05,209200,0,20.5572101742178
"Cook Islands",2020-01-30,4.29577368360714e-06,209200,0,0.898675854610614
"Costa Rica",2020-01-30,0.000926410443455402,209200,0,193.80506477087
"Cote D'Ivoire",2020-01-30,0.00018485251132272,209200,0,38.671145368713
"Croatia",2020-01-30,0.00103675812995306,209200,0,216.88980078618
"Cuba",2020-01-30,0.000520191344499302,209200,0,108.824029269254
"Curacao",2020-01-30,4.88644256510312e-05,209200,0,10.2224378461957
"Cyprus",2020-01-30,0.00614362758219627,209200,0,1285.24689019546
"Czech Republic",2020-01-30,0.0104882656914544,209200,0,2194.14518265226
"Denmark",2020-01-30,0.0136143807467719,209200,0,2848.12845222468
"Djibouti",2020-01-30,5.26232276241875e-05,209200,0,11.00877921898
"Dominica",2020-01-30,5.77244588734709e-05,209200,0,12.0759567963301
"Dominican Rep",2020-01-30,0.00183751719316295,209200,0,384.408596809689
"Ecuador",2020-01-30,0.000284058034828522,209200,0,59.4249408861268
"Egypt",2020-01-30,0.00449942020479564,209200,0,941.278706843248
"El Salvador",2020-01-30,5.61135437421183e-05,209200,0,11.7389533508511
"Equatorial Guinea",2020-01-30,5.2354741768962e-05,209200,0,10.9526119780669
"Eritrea",2020-01-30,4.59110812435513e-05,209200,0,9.60459819615093
"Estonia",2020-01-30,0.00133061589849731,209200,0,278.364845965637
"Ethiopia",2020-01-30,0.000487838798944636,209200,0,102.055876739218
"Falkland Islands",2020-01-30,0.00014296871790755,209200,0,29.9090557862595
"Faroe Islands",2020-01-30,0.000112629816267075,209200,0,23.5621575630721
"Fiji",2020-01-30,8.55127448893046e-05,209200,0,17.8892662308425
"Finland",2020-01-30,0.00515627084960469,209200,0,1078.6918617373
"France",2020-01-30,0.0464092567479221,209200,24686.1290322581,34394.9455439234
"French Polynesia",2020-01-30,1.30215639784341e-05,209200,0,2.72411118428841
"Gabon",2020-01-30,6.51078198921707e-05,209200,0,13.6205559214421
"Gambia",2020-01-30,0.000304462959825656,209200,0,63.6936511955272
"Georgia",2020-01-30,0.000298019299300245,209200,0,62.3456374136113
"Germany",2020-01-30,0.0534697635257133,209200,0,11185.8745295792
"Ghana",2020-01-30,0.00177509423182304,209200,0,371.34971329738
"Gibraltar",2020-01-30,0.00153828970751419,209200,0,321.810206811969
"Greece",2020-01-30,0.00825043608815035,209200,0,1725.99122964105
"Greenland",2020-01-30,1.34242927612723e-07,209200,0,0.0280836204565817
"Grenada",2020-01-30,0.000432530712768194,209200,0,90.4854251111062
"Guadeloupe",2020-01-30,6.71214638063616e-06,209200,0,1.40418102282908
"Guam",2020-01-30,3.62455904554352e-06,209200,0,0.758257752327704
"Guatemala",2020-01-30,5.78587018010837e-05,209200,0,12.1040404167867
"Guernsey",2020-01-30,0.00373222187348893,209200,0,780.780815933884
"Guinea",2020-01-30,5.61135437421183e-05,209200,0,11.7389533508511
"Guinea-Bissau",2020-01-30,1.57064225306886e-05,209200,0,3.28578359342006
"Guyana",2020-01-30,0.000162836671194233,209200,0,34.0654316138335
"Haiti",2020-01-30,4.29577368360714e-06,209200,0,0.898675854610614
"Honduras",2020-01-30,1.93309815762321e-05,209200,0,4.04404134574775
"Hong Kong (SAR)",2020-01-30,0.00833004214422469,209200,0,1742.64481657181
"Hungary",2020-01-30,0.012696830336539,209200,0,2656.17690640396
"Iceland",2020-01-30,0.00614416455390672,209200,0,1285.35922467729
"India",2020-01-30,0.0239369906655523,209200,0,5007.61844723354
"Indonesia",2020-01-30,0.00252014248007365,209200,0,527.213806831408
"Iran",2020-01-30,0.000739007316508041,209200,0,154.600330613482
"Iraq",2020-01-30,0.0011891238527935,209200,0,248.7647100044
"Ireland",2020-01-30,0.0560823993829121,209200,2548.3870967742,14280.8250476794
"Isle of Man",2020-01-30,0.00339661455445712,209200,0,710.571764792429
"Israel",2020-01-30,0.00591742824916883,209200,0,1237.92598972612
"Italy",2020-01-30,0.0581642387043302,209200,0,12167.9587369459
"Jamaica",2020-01-30,0.00317417402340284,209200,0,664.037205695874
"Japan",2020-01-30,0.0042067706225999,209200,0,880.056414247899
"Jersey",2020-01-30,0.00576573374096646,209200,0,1206.19149861018
"Jordan",2020-01-30,0.000774715935253025,209200,0,162.070573654933
"Kazakhstan",2020-01-30,0.000382458100768648,209200,0,80.0102346808012
"Kenya",2020-01-30,0.0020131069424804,209200,0,421.1419723669
"Korea (South)",2020-01-30,0.00359193801413363,209200,0,751.433432556755
"Kuwait",2020-01-30,0.00318061768392825,209200,0,665.38521947779
"Kyrgyzstan",2020-01-30,4.9938369071933e-05,209200,0,10.4471068098484
"Laos",2020-01-30,3.23525455546663e-05,209200,0,6.76815253003619
"Latvia",2020-01-30,0.00413186306899201,209200,0,864.385754033129
"Lebanon",2020-01-30,0.000772165319628383,209200,0,161.536984866258
"Lesotho",2020-01-30,5.63820295973437e-06,209200,0,1.17951205917643
"Liberia",2020-01-30,1.69146088792031e-05,209200,0,3.53853617752929
"Lithuania",2020-01-30,0.00618322924584203,209200,0,1293.53155823015
"Luxembourg",2020-01-30,0.00286863712015628,209200,0,600.118885536694
"Macao (SAR)",2020-01-30,6.17517467018526e-06,209200,0,1.29184654100276
"Macedonia",2020-01-30,0.000435484057175674,209200,0,91.103264761151
"Madagascar",2020-01-30,1.54379366754632e-05,209200,0,3.2296163525069
"Malawi",2020-01-30,0.000133437470047047,209200,0,27.9151187338422
"Malaysia",2020-01-30,0.00310020617028823,209200,0,648.563130824298
"Maldives",2020-01-30,0.00164192524763122,209200,0,343.490761804451
"Mali",2020-01-30,3.98701495009788e-05,209200,0,8.34083527560476
"Malta",2020-01-30,0.00566236668670466,209200,0,1184.56711085862
"Martinique",2020-01-30,3.08758733509263e-06,209200,0,0.645923270501378
"Mauritania",2020-01-30,3.43661894688571e-05,209200,0,7.18940683688491
"Mauritius",2020-01-30,0.00173508983939445,209200,0,362.980794401319
"Mayotte",2020-01-30,4.02728782838169e-07,209200,0,0.084250861369745
"Mexico",2020-01-30,0.00446223491384692,209200,0,933.499543976776
"Moldova",2020-01-30,0.00144619905917187,209200,0,302.544843178755
"Mongolia",2020-01-30,2.71170713777701e-05,209200,0,5.67289133222951
"Montenegro",2020-01-30,0.000197605589445928,209200,0,41.3390893120881
"Morocco",2020-01-30,0.00695257546399054,209200,0,1454.47878706682
"Mozambique",2020-01-30,9.63864220259352e-05,209200,0,20.1640394878256
"Myanmar",2020-01-30,0.000250363059997729,209200,0,52.3759521515249
"Namibia",2020-01-30,9.93397664334151e-05,209200,0,20.7818791378704
"Nepal",2020-01-30,0.00100937257272007,209200,0,211.160742213039
"Netherlands",2020-01-30,0.0402699249394095,209200,1570.9677419355,9995.43603925997
"New Caledonia",2020-01-30,5.35629281174765e-05,209200,0,11.2053645621761
"New Zealand",2020-01-30,0.00367516862925352,209200,0,768.845277239836
"Nicaragua",2020-01-30,2.93992011471864e-05,209200,0,6.15031287999139
"Niger",2020-01-30,2.30897835493884e-05,209200,0,4.83038271853205
"Nigeria",2020-01-30,0.00410689388445604,209200,0,859.162200628204
"North Mariana Isl",2020-01-30,0,209200,0,0
"Norway",2020-01-30,0.0131200982873019,209200,0,2744.72456170356
"Oman",2020-01-30,0.00100668771416781,209200,0,210.599069803906
"Pakistan",2020-01-30,0.0084841530251241,209200,0,1774.88481285596
"Palau",2020-01-30,9.39700493289062e-07,209200,0,0.196585343196072
"Panama",2020-01-30,0.000204720464609403,209200,0,42.8275211962871
"Papua New Guinea",2020-01-30,3.62455904554352e-06,209200,0,0.758257752327704
"Paraguay",2020-01-30,3.70510480211116e-05,209200,0,7.75107924601655
"Peru",2020-01-30,0.000479784223287872,209200,0,100.370859511823
"Philippines",2020-01-30,0.00287736291045111,209200,0,601.944320866372
"Poland",2020-01-30,0.0434814184966886,209200,0,9096.31274950725
"Portugal",2020-01-30,0.024402276652658,209200,0,5104.95627573605
"Puerto Rico",2020-01-30,0.000288085322656904,209200,0,60.2674494998243
"Qatar",2020-01-30,0.00178999519678805,209200,0,374.46699516806
"Reunion",2020-01-30,1.0202462498567e-05,209200,0,2.13435515470022
"Romania",2020-01-30,0.0184449782539882,209200,0,3858.68945073433
"Russia",2020-01-30,0.00498873567594402,209200,0,1043.64350340749
"Rwanda",2020-01-30,0.00017599247810028,209200,0,36.8176264185786
