cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower,shift,tmrca_shifted,tmrca_shifted_calendar,detection_lag
B.1.1_DTA_MCC_830,2,2020.23287675896,2020-03-26,2020.2650273224,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2582802782,2020.20448581116,2020.26134124589,2020.18721237813,15.1758315,2020.19141273847,2020-03-11,27
B.1.1_DTA_MCC_832,2,2020.26014291286,2020-04-05,2020.2650273224,2020.27868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26495567054,2020.24789171936,2020.26495567054,2020.22728156602,15.1758315,2020.21867889237,2020-03-21,17
B.1.1_DTA_MCC_839,2,2020.267903471,2020-04-08,2020.28142076503,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.28119367275,2020.23389384167,2020.28130674874,2020.20964106814,15.1758315,2020.22643945051,2020-03-24,20
B.1.1_DTA_MCC_84,47,2020.18385763452,2020-03-08,2020.1912568306,2020.33606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.18976574375,2020.17415565905,2020.19074868711,2020.15184791833,1.33417139361702,2020.18021235749,2020-03-07,4
B.1.1_DTA_MCC_841,2,2020.25146514892,2020-04-02,2020.2650273224,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25146514892,2020.25146514892,2020.25146514892,2020.25146514892,15.1758315,2020.21000112843,2020-03-18,20
B.1.1_DTA_MCC_843,3,2020.25955425918,2020-04-05,2020.26775956284,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26694410314,2020.24669336245,2020.26748989745,2020.2289429907,10.3568831666667,2020.23125676419,2020-03-26,13
B.1.1_DTA_MCC_846,5,2020.28583403935,2020-04-15,2020.29781420765,2020.34153005464,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.29704160469,2020.26538389864,2020.29774506424,2020.24135091567,6.5017245,2020.26806976476,2020-04-08,11
B.1.1_DTA_MCC_848,3,2020.28580516852,2020-04-15,2020.30054644809,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.29945611055,2020.26381148516,2020.29979644523,2020.24536165264,10.3568831666667,2020.25750767353,2020-04-04,16
B.1.1_DTA_MCC_849,2,2020.27377564731,2020-04-10,2020.29781420765,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.29384886027,2020.24789765954,2020.29567219919,2020.2198140602,15.1758315,2020.23231162682,2020-03-26,24
B.1.1_DTA_MCC_854,2,2020.22751631326,2020-03-24,2020.25409836066,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24415798018,2020.21605610208,2020.24415798018,2020.21605610208,15.1758315,2020.18605229277,2020-03-09,25
B.1.1_DTA_MCC_860,4,2020.19897350488,2020-03-14,2020.22677595628,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21968243908,2020.17568331701,2020.22244667081,2020.16190245616,7.947409,2020.17725927264,2020-03-06,18
B.1.1_DTA_MCC_864,3,2020.21100392686,2020-03-18,2020.22131147541,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2212652403,2020.1954241222,2020.2212652403,2020.18478065843,10.3568831666667,2020.18270643187,2020-03-08,14
B.1.1_DTA_MCC_870,2,2020.18110252908,2020-03-07,2020.18306010929,2020.18852459016,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.18267403858,2020.17297444577,2020.18267403858,2020.17283345417,15.1758315,2020.13963850859,2020-02-21,16
B.1.1_DTA_MCC_872,10,2020.2481920085,2020-04-01,2020.2868852459,2020.44262295082,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.27753750191,2020.20687623395,2020.28416421413,2020.19696380149,3.6103555,2020.23832764921,2020-03-28,18
B.1.1_DTA_MCC_880,8,2020.23288811402,2020-03-26,2020.27049180328,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25347543893,2020.2147475996,2020.26228474001,2020.21060586259,4.33319775,2020.22104877591,2020-03-22,18
B.1.1_DTA_MCC_882,9,2020.22545048585,2020-03-24,2020.23224043716,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22545048585,2020.22545048585,2020.22545048585,2020.22545048585,3.93161872222222,2020.21470835819,2020-03-20,6
B.1.1_DTA_MCC_884,2,2020.22851250834,2020-03-25,2020.23224043716,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23222643356,2020.21670661968,2020.23222643356,2020.19309041262,15.1758315,2020.18704848785,2020-03-09,17
B.1.1_DTA_MCC_886,2,2020.34930056328,2020-05-08,2020.36612021858,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.36566611039,2020.31750381665,2020.36566611039,2020.26630248231,15.1758315,2020.30783654279,2020-04-23,21
B.1.1_DTA_MCC_89,114,2020.17635510708,2020-03-06,2020.18852459016,2020.42896174863,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.17635510708,2020.17635510708,2020.17635510708,2020.17635510708,0.972615359649123,2020.17369768806,2020-03-05,5
B.1.1_DTA_MCC_890,35,2020.15162392599,2020-02-25,2020.16393442623,2020.3825136612,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16056678867,2020.13366177139,2020.1609384979,2020.11207156772,1.54509192857143,2020.14740236334,2020-02-24,6
B.1.1_DTA_MCC_894,3,2020.21417823268,2020-03-19,2020.22677595628,2020.23770491803,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22439988443,2020.19519552956,2020.22469132608,2020.19519552956,10.3568831666667,2020.18588073769,2020-03-09,15
B.1.1_DTA_MCC_895,2,2020.22186841369,2020-03-22,2020.22677595628,2020.2349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22544293435,2020.21502971455,2020.22544293435,2020.19826956634,15.1758315,2020.1804043932,2020-03-07,17
B.1.1_DTA_MCC_898,23,2020.2090821639,2020-03-18,2020.23224043716,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22379920147,2020.19137577827,2020.23072366114,2020.18133293795,1.97610345652174,2020.20368297413,2020-03-16,10
B.1.1_DTA_MCC_9,236,2020.16390538076,2020-03-01,2020.17213114754,2020.45628415301,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16390538076,2020.16390538076,2020.16390538076,2020.16390538076,0.84150213559322,2020.1616061946,2020-02-29,4
B.1.1_DTA_MCC_90,22,2020.18110359928,2020-03-07,2020.18852459016,2020.39617486339,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.18719415354,2020.17032986975,2020.18850581551,2020.16533848288,2.03324513636364,2020.1755482847,2020-03-05,5
B.1.1_DTA_MCC_900,16,2020.28760030633,2020-04-15,2020.30601092896,2020.40710382514,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.30457357102,2020.25619505955,2020.30593605729,2020.24335404684,2.526092125,2020.28069841528,2020-04-13,9
B.1.1_DTA_MCC_902,2,2020.28168691522,2020-04-13,2020.30327868852,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.30134161162,2020.25099230477,2020.30134161162,2020.22617199177,15.1758315,2020.24022289473,2020-03-29,23
B.1.1_DTA_MCC_907,2,2020.2064555913,2020-03-17,2020.2131147541,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2064555913,2020.2064555913,2020.2064555913,2020.2064555913,15.1758315,2020.16499157081,2020-03-01,18
B.1.1_DTA_MCC_908,5,2020.18217009625,2020-03-08,2020.18579234973,2020.22950819672,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.18217009625,2020.167119987,2020.18217009625,2020.167119987,6.5017245,2020.16440582166,2020-03-01,8
B.1.1_DTA_MCC_91,7,2020.17896673763,2020-03-07,2020.18579234973,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.18474282309,2020.17038492214,2020.18540067239,2020.15400494812,4.84951364285714,2020.16571670035,2020-03-02,7
B.1.1_DTA_MCC_910,2,2020.24628916474,2020-03-31,2020.25136612022,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25093422816,2020.22759917284,2020.25093422816,2020.22405760692,15.1758315,2020.20482514425,2020-03-16,17
B.1.1_DTA_MCC_911,2,2020.19700993538,2020-03-13,2020.21038251366,2020.2131147541,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20780353143,2020.18454025024,2020.20855026012,2020.16534590694,15.1758315,2020.15554591489,2020-02-27,20
B.1.1_DTA_MCC_914,4,2020.29244364104,2020-04-17,2020.3087431694,2020.35519125683,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.30834229391,2020.26656615368,2020.30864641882,2020.23582758906,7.947409,2020.2707294088,2020-04-09,14
B.1.1_DTA_MCC_918,3,2020.22907781167,2020-03-25,2020.23770491803,2020.25683060109,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22907781167,2020.22907781167,2020.22907781167,2020.22907781167,10.3568831666667,2020.20078031668,2020-03-14,14
B.1.1_DTA_MCC_922,2,2020.21537193306,2020-03-20,2020.22404371585,2020.23224043716,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22403605248,2020.20393057244,2020.22403689249,2020.19202955923,15.1758315,2020.17390791257,2020-03-05,18
B.1.1_DTA_MCC_923,3,2020.23470471946,2020-03-27,2020.24043715847,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24043678543,2020.21939778534,2020.24043678543,2020.19973177588,10.3568831666667,2020.20640722447,2020-03-17,12
B.1.1_DTA_MCC_932,2,2020.23759500148,2020-03-28,2020.24316939891,2020.24316939891,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24226041377,2020.21517361771,2020.24297382649,2020.18496692063,15.1758315,2020.19613098099,2020-03-13,17
B.1.1_DTA_MCC_940,2,2020.29391715669,2020-04-18,2020.31420765027,2020.35519125683,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.31419562941,2020.25257407362,2020.31419562941,2020.22846284154,15.1758315,2020.2524531362,2020-04-02,23
B.1.1_DTA_MCC_942,3,2020.2900821407,2020-04-16,2020.29508196721,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.29500394328,2020.27434533024,2020.29500394328,2020.25997580871,10.3568831666667,2020.26178464571,2020-04-06,12
B.1.1_DTA_MCC_944,2,2020.21724292049,2020-03-21,2020.22677595628,2020.22950819672,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21724292049,2020.21724292049,2020.21724292049,2020.21724292049,15.1758315,2020.1757789,2020-03-05,19
B.1.1_DTA_MCC_945,3,2020.20759950583,2020-03-17,2020.22404371585,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21966055423,2020.19049925347,2020.22221196734,2020.17692853425,10.3568831666667,2020.17930201084,2020-03-07,16
B.1.1_DTA_MCC_95,2,2020.18907537112,2020-03-10,2020.1912568306,2020.1912568306,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19125528048,2020.18156965835,2020.19125528048,2020.17039830585,15.1758315,2020.14761135063,2020-02-24,16
B.1.1_DTA_MCC_950,2,2020.23576124532,2020-03-27,2020.27868852459,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26251608639,2020.21368327933,2020.26889753088,2020.18995974601,15.1758315,2020.19429722483,2020-03-12,31
B.1.1_DTA_MCC_955,2,2020.21959049084,2020-03-21,2020.22950819672,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22930459918,2020.20602958981,2020.22930459918,2020.19321496414,15.1758315,2020.17812647035,2020-03-06,19
B.1.1_DTA_MCC_956,3,2020.26732874259,2020-04-08,2020.27595628415,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.27595459817,2020.24669532606,2020.27595459817,2020.22066242867,10.3568831666667,2020.2390312476,2020-03-28,14
B.1.1_DTA_MCC_959,6,2020.18872501939,2020-03-10,2020.19672131148,2020.24590163934,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19668947896,2020.17685883874,2020.19668947896,2020.16431759067,5.53793483333333,2020.1735940499,2020-03-05,8
B.1.1_DTA_MCC_963,4,2020.20774597422,2020-03-17,2020.24863387978,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20774597422,2020.20774597422,2020.20774597422,2020.20774597422,7.947409,2020.18603174198,2020-03-09,23
B.1.1_DTA_MCC_967,4,2020.22643148092,2020-03-24,2020.25956284153,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22643148092,2020.22643148092,2020.22643148092,2020.22643148092,7.947409,2020.20471724868,2020-03-16,20
B.1.1_DTA_MCC_97,26,2020.17649076609,2020-03-06,2020.18579234973,2020.34972677596,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.1843409227,2020.1682076107,2020.18508195766,2020.16140942374,1.8310515,2020.17148789314,2020-03-04,5
B.1.1_DTA_MCC_973,2,2020.20765784213,2020-03-17,2020.21038251366,2020.21038251366,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21036760452,2020.20002564456,2020.21037904723,2020.19075705955,15.1758315,2020.16619382164,2020-03-02,16
B.1.1_DTA_MCC_975,2,2020.21770631243,2020-03-21,2020.22131147541,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22130427825,2020.20795796735,2020.22130427825,2020.19975151322,15.1758315,2020.17624229194,2020-03-06,16
B.1.1_DTA_MCC_98,81,2020.17843771953,2020-03-06,2020.18579234973,2020.42349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.17843771953,2020.17843771953,2020.17843771953,2020.17843771953,1.07594563580247,2020.17549797736,2020-03-05,4
B.1.1_DTA_MCC_980,2,2020.17294223319,2020-03-04,2020.18852459016,2020.19398907104,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.17294223319,2020.17294223319,2020.17294223319,2020.17294223319,15.1758315,2020.1314782127,2020-02-18,21
B.1.1_DTA_MCC_981,2,2020.24795976854,2020-04-01,2020.26229508197,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25850322213,2020.22927737867,2020.26178859725,2020.21764229258,15.1758315,2020.20649574805,2020-03-17,20
B.1.1_DTA_MCC_982,40,2020.25573375933,2020-04-04,2020.28961748634,2020.41803278689,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.28246132382,2020.22982282078,2020.28545920593,2020.20997230461,1.44182875,2020.25179433652,2020-04-02,14
B.1.1_DTA_MCC_983,3,2020.29466207359,2020-04-18,2020.30327868852,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.30323138942,2020.2770940985,2020.30323138942,2020.24420782661,10.3568831666667,2020.2663645786,2020-04-07,14
B.1.1_DTA_MCC_984,2,2020.22213584553,2020-03-22,2020.22677595628,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22674501681,2020.20787833399,2020.22674793379,2020.18624566832,15.1758315,2020.18067182504,2020-03-07,17
B.1.1_DTA_MCC_985,6,2020.29212248486,2020-04-17,2020.30601092896,2020.40163934426,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.306005881,2020.2712527314,2020.306005881,2020.24474401777,5.53793483333333,2020.27699151537,2020-04-11,11
B.1.1_DTA_MCC_986,5,2020.21868509746,2020-03-21,2020.24316939891,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23937423418,2020.19395442593,2020.241876925,2020.1796153649,6.5017245,2020.20092082287,2020-03-15,15
B.1.1_DTA_MCC_99,4,2020.18623147738,2020-03-09,2020.1912568306,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19102019357,2020.17505352785,2020.19108940507,2020.16047156871,7.947409,2020.16451724514,2020-03-01,10
B.1.pruned_DTA_MCC_1,357,2020.0821983013,2020-01-31,2020.09016393443,2020.43989071038,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.09003430511,2020.05565839502,2020.09014239252,2020.0289426583,0.799977228291316,2020.08001257117,2020-01-30,4
B.1.pruned_DTA_MCC_101,3,2020.19815273568,2020-03-14,2020.19945355191,2020.21038251366,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19815273568,2020.19815273568,2020.19815273568,2020.19815273568,10.3568831666667,2020.16985524069,2020-03-03,11
B.1.pruned_DTA_MCC_104,12,2020.20521084815,2020-03-16,2020.21038251366,2020.32786885246,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20521084815,2020.20521084815,2020.20521084815,2020.20521084815,3.12846066666667,2020.19666314141,2020-03-13,5
B.1.pruned_DTA_MCC_106,3,2020.20862075389,2020-03-17,2020.2131147541,2020.25409836066,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21270013613,2020.19846164502,2020.21270013613,2020.18744792264,10.3568831666667,2020.1803232589,2020-03-07,12
B.1.pruned_DTA_MCC_108,9,2020.19792308967,2020-03-13,2020.2131147541,2020.32786885246,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19792308967,2020.19792308967,2020.19792308967,2020.19792308967,3.93161872222222,2020.18718096201,2020-03-10,9
B.1.pruned_DTA_MCC_109,2,2020.19926613802,2020-03-14,2020.2131147541,2020.28961748634,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19926613802,2020.19926613802,2020.19926613802,2020.19926613802,15.1758315,2020.15780211753,2020-02-28,20
B.1.pruned_DTA_MCC_11,2,2020.15220090676,2020-02-26,2020.16120218579,2020.18032786885,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.15967327925,2020.13879783699,2020.15967327925,2020.13332763444,15.1758315,2020.11073688627,2020-02-11,18
B.1.pruned_DTA_MCC_111,2,2020.207106154,2020-03-17,2020.21038251366,2020.24043715847,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2103734698,2020.19325744448,2020.2103734698,2020.18552385978,15.1758315,2020.16564213351,2020-03-02,16
B.1.pruned_DTA_MCC_115,6,2020.18745708199,2020-03-10,2020.19672131148,2020.22950819672,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18745708199,2020.18745708199,2020.18745708199,2020.18745708199,5.53793483333333,2020.1723261125,2020-03-04,9
B.1.pruned_DTA_MCC_119,3,2020.19570885654,2020-03-13,2020.20765027322,2020.23224043716,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20523451159,2020.18417881004,2020.20656240519,2020.17176814749,10.3568831666667,2020.16741136155,2020-03-02,15
B.1.pruned_DTA_MCC_12,40,2020.14473894241,2020-02-23,2020.16393442623,2020.29781420765,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.15335124739,2020.12801056826,2020.15555200666,2020.1156831492,1.44182875,2020.1407995196,2020-02-22,8
B.1.pruned_DTA_MCC_121,7,2020.18439189264,2020-03-08,2020.19398907104,2020.2650273224,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18439189264,2020.18439189264,2020.18439189264,2020.18439189264,4.84951364285714,2020.17114185536,2020-03-04,8
B.1.pruned_DTA_MCC_127,2,2020.18848450705,2020-03-10,2020.19398907104,2020.19398907104,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19383244833,2020.18848450705,2020.19383244833,2020.18848450705,15.1758315,2020.14702048656,2020-02-24,17
B.1.pruned_DTA_MCC_128,90,2020.17291281711,2020-03-04,2020.21857923497,2020.41256830601,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.180600116,2020.17291281711,2020.180600116,2020.17291281711,1.04024972222222,2020.17007060475,2020-03-03,18
B.1.pruned_DTA_MCC_131,38,2020.18654618216,2020-03-09,2020.21038251366,2020.34699453552,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18654618216,2020.18654618216,2020.18654618216,2020.18654618216,1.47987307894737,2020.18250281309,2020-03-08,10
B.1.pruned_DTA_MCC_135,2,2020.20751611005,2020-03-17,2020.2131147541,2020.22404371585,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20751611005,2020.20751611005,2020.20751611005,2020.20751611005,15.1758315,2020.16605208956,2020-03-02,17
B.1.pruned_DTA_MCC_137,7,2020.20237109565,2020-03-15,2020.22404371585,2020.25409836066,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20237109565,2020.20237109565,2020.20237109565,2020.20237109565,4.84951364285714,2020.18912105837,2020-03-10,13
B.1.pruned_DTA_MCC_138,2,2020.2188336694,2020-03-21,2020.22404371585,2020.22404371585,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22401577602,2020.20471550377,2020.22401577602,2020.19106175302,15.1758315,2020.17736964891,2020-03-06,17
B.1.pruned_DTA_MCC_141,2,2020.21325794249,2020-03-19,2020.21857923497,2020.21857923497,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2185770691,2020.20317927037,2020.2185770691,2020.18713366557,15.1758315,2020.171793922,2020-03-04,17
B.1.pruned_DTA_MCC_145,3,2020.21782327538,2020-03-21,2020.22404371585,2020.24590163934,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2240154255,2020.2077503688,2020.2240154255,2020.19650563846,10.3568831666667,2020.18952578039,2020-03-10,13
B.1.pruned_DTA_MCC_149,18,2020.19261546336,2020-03-11,2020.21038251366,2020.31967213115,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19261546336,2020.19261546336,2020.19261546336,2020.19261546336,2.32530261111111,2020.18626217754,2020-03-09,9
B.1.pruned_DTA_MCC_150,9,2020.20685570188,2020-03-17,2020.22404371585,2020.34153005464,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22055002563,2020.18980392042,2020.22265777593,2020.18200678481,3.93161872222222,2020.19611357422,2020-03-13,10
B.1.pruned_DTA_MCC_153,8,2020.20894438845,2020-03-17,2020.22677595628,2020.3087431694,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2212114304,2020.18917806703,2020.22538106316,2020.17778919533,4.33319775,2020.19710505034,2020-03-13,11
B.1.pruned_DTA_MCC_155,3,2020.21625492463,2020-03-20,2020.22404371585,2020.25409836066,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21625492463,2020.21625492463,2020.21625492463,2020.21625492463,10.3568831666667,2020.18795742964,2020-03-10,13
B.1.pruned_DTA_MCC_158,6,2020.21013719199,2020-03-18,2020.21584699454,2020.27322404372,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21017239634,2020.21013719199,2020.21017239634,2020.21013719199,5.53793483333333,2020.1950062225,2020-03-12,8
B.1.pruned_DTA_MCC_160,2,2020.22575820318,2020-03-24,2020.22677595628,2020.25956284153,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22575820318,2020.22575820318,2020.22575820318,2020.22575820318,15.1758315,2020.18429418269,2020-03-08,16
B.1.pruned_DTA_MCC_162,7,2020.21342872532,2020-03-19,2020.22677595628,2020.28415300546,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21342872532,2020.21342872532,2020.21342872532,2020.21342872532,4.84951364285714,2020.20017868804,2020-03-14,10
B.1.pruned_DTA_MCC_163,5,2020.20200428878,2020-03-15,2020.21038251366,2020.28415300546,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21034420379,2020.18592589996,2020.21034420379,2020.17147761408,6.5017245,2020.18424001419,2020-03-08,10
